##################################################################################
## Machine-generated calibration file for WSD Daughtercard
##   (because I dont hate myself)
##
## Date:	January 12, 2014:  9:47PM
## Serial:	0x00013
## Version:	3
## Created By: WARPLab based RF-Loopback BB Calibration
##################################################################################

##################################################################################
@@BAND 00
##################################################################################
@@TX_LOFT ############################################
# Gain, TX_I, TX_Q
00, 0xD5, 0xB2# MP={0.16, 1.20}
01, 0xD5, 0xB2# MP={0.16, 1.70}
02, 0xD6, 0xB2# MP={0.14, 1.60}
03, 0xD5, 0xB0# MP={0.15, 1.60}
04, 0xD5, 0xB0# MP={0.15, 1.50}
05, 0xD4, 0xB0# MP={0.15, 1.40}
06, 0xD5, 0xB0# MP={0.14, 1.40}
07, 0xD4, 0xAF# MP={0.14, 1.50}
08, 0xD5, 0xAF# MP={0.14, 1.50}
09, 0xD4, 0xAE# MP={0.15, 1.50}
10, 0xD3, 0xAE# MP={0.15, 1.50}
11, 0xD4, 0xAE# MP={0.14, 1.50}
12, 0xD3, 0xAD# MP={0.14, 1.50}
13, 0xD3, 0xAD# MP={0.14, 1.60}
14, 0xD3, 0xAC# MP={0.15, 1.50}
15, 0xD2, 0xAC# MP={0.15, 1.60}
16, 0xD3, 0xAB# MP={0.15, 1.50}
17, 0xD2, 0xAA# MP={0.14, 1.50}
18, 0xD2, 0xAA# MP={0.14, 1.60}
19, 0xD1, 0xA9# MP={0.14, 1.50}
20, 0xD0, 0xA9# MP={0.15, 1.50}
21, 0xCF, 0xA8# MP={0.15, 1.50}
22, 0xCF, 0xA7# MP={0.15, 1.50}
23, 0xCE, 0xA9# MP={0.15, 1.50}
24, 0xCD, 0xA5# MP={0.14, 1.50}
25, 0xCD, 0xA5# MP={0.14, 1.50}

@@TX_IQ_IMBALANCE #####################################
# FREQ_MHz, SIN, COS, GAIN
473, 0x3CDD778B, 0x3F8425EE, 0x3F77D6CF # MP={0.14, 1.50}
485, 0x3CDD778B, 0x3F8425EE, 0x3F77D6CF # MP={0.14, 1.50}
497, 0x3CEC3A4B, 0x3F842455, 0x3F77D9CF # MP={0.14, 1.60}
509, 0x3CFAFCDD, 0x3F8422A1, 0x3F77DD00 # MP={0.14, 1.70}
521, 0x3D04DF9E, 0x3F8420D4, 0x3F77D4D3 # MP={0.14, 1.80}
533, 0x3D0C9378, 0x3F846CE4, 0x3F7751F0 # MP={0.15, 1.90}
545, 0x3D13A1AC, 0x3F841CE9, 0x3F76F812 # MP={0.14, 2.00}
557, 0x3D13F8CB, 0x3F846AE0, 0x3F76F300 # MP={0.15, 2.00}
569, 0x3D1B5E02, 0x3F8468C2, 0x3F7684F9 # MP={0.15, 2.10}
581, 0x3CFB90FB, 0x3F84709C, 0x3F774AFD # MP={0.15, 1.70}
593, 0x3D052E08, 0x3F846ECD, 0x3F774E5E # MP={0.15, 1.80}
605, 0x3D0C9378, 0x3F846CE4, 0x3F7751F0 # MP={0.15, 1.90}
617, 0x3D13F8CB, 0x3F846AE0, 0x3F76F300 # MP={0.15, 2.00}
629, 0x3D22C319, 0x3F846689, 0x3F761755 # MP={0.15, 2.20}
641, 0x3D2A280F, 0x3F846436, 0x3F75AA15 # MP={0.15, 2.30}
653, 0x3D31F5AC, 0x3F84AFE9, 0x3F753734 # MP={0.16, 2.40}
665, 0x3D395EBA, 0x3F84AD5F, 0x3F74CA7F # MP={0.16, 2.50}
677, 0x3D6D39BF, 0x3F8498B8, 0x3F71DC2F # MP={0.16, 3.20}
689, 0x3D6D39BF, 0x3F8498B8, 0x3F71DC2F # MP={0.16, 3.20}
701, 0x3D741173, 0x3F84474B, 0x3F717A84 # MP={0.15, 3.30}
713, 0x3D741173, 0x3F84474B, 0x3F717A84 # MP={0.15, 3.30}
725, 0x3D741173, 0x3F84474B, 0x3F717A84 # MP={0.15, 3.30}
737, 0x3D741173, 0x3F84474B, 0x3F717A84 # MP={0.15, 3.30}
749, 0x3D6CAE12, 0x3F844AA6, 0x3F71E3FC # MP={0.15, 3.20}
761, 0x3D6C22B7, 0x3F83FCC2, 0x3F71EBC5 # MP={0.14, 3.20}
773, 0x3D6C22B7, 0x3F83FCC2, 0x3F71EBC5 # MP={0.14, 3.20}

@@RX_IQ_IMBALANCE #####################################
# FREQ_MHz, SIN, COS, GAIN
473, 0xBAE7F234, 0x3F81C7CC, 0x3F7C5CE9 # MP={0.06, -0.10}
485, 0x00000000, 0x3F81C7D9, 0x3F7C5CD0 # MP={0.06, 0.00}
497, 0x3AE7F234, 0x3F81C7CC, 0x3F7C5CE9 # MP={0.06, 0.10}
